id,text
4217,"One thing that's so upsetting about #Trump is that if #Biden legitimately wins this election, Trump will challenge the hell out of it. He will convince millions of people they were robbed and that we have an illegitimate president in the White House 1/"
4218,"Six more months of Boris:

Nov: Lockdown
Dec: Christmas-lite
Jan: Brexit Chaos, Angry SNP &amp; Covid
Feb: Anti-#Brexit Biden cosying up to the EU27 &amp; Covid
Mar: #Biden¡¯s St Patrick¡¯s Day Party &amp; Brexit &amp; Covid
Apr: Brexit &amp; Covid
May: Scottish GE Tory wipeout
https://t.co/0vVsHiDloA"
4219,#Election Is Joe Biden a Manchurian Candidate for President? A #vote for #Biden might be  a vote for Russia and China. #BidenHarris2020 to cancel America.
4220,"... &amp; I'm guessing that inclludes #Biden's campaign staff!

#BidenCorruption  #BidenCrimeFamiIy #BidenHarris #BidenHarris2020 #BidenLeaks 

#VOTE #Trump2020 #TrumpNowMoreThanEver! https://t.co/48q8sErAPS"
4221,"I don't even think a #Biden staffer could tell you what THIS means...

#JoeBiden 
#BidenBumble  #BidenHarris2020 
#BLM  #BidenCorruption  #BlackTwitter
#BlackVoicesForTrump 
#BidenHarrisToSaveAmerica #Latino #LatinosForTrump #VOTE #Trump2020 #TrumpNowMoreThanEver! https://t.co/lbLgKPtJFO"
4222,"One holds rallies in spite of #CoronavirusPandemic, freezing cold temps &amp; debilitating heat while violent MAGA supporters cause #Biden rally to be cancelled. Once again, proof of who actually cares about this country and its people. #VoteBlueToEndTheNightmare #VoteBidenHarris https://t.co/CL28f6pk8Q"
4223,"@CNN Again, as much as I can dislike someone. They are in their rights to support whoever they want. Stop deciding and dividing people. You have the right to vote for whoever you want whether is #Biden or #Trump"
4224,#Biden will emulate Boris https://t.co/ZVAUn6RHun
4225,"#EDUCATION: As the heated #Election2020 cycle draws to a close, get up to speed on where the #presidential candidates stand on Title I funding, early #childhood ed and more #K12 issues

https://t.co/eeXRVgaVDi

#Biden #Trump #schools #students #kids #parents"
4226,@lisabuentello @ericcervini It looks like the truck was firmly in its lane when the #Biden car tried to move into the same lane.  Your ignorance is overwhelming.
4227,More #Biden voters! #Election2020 #2020Election https://t.co/hCoItVjZ6E
4228,"<U+0001F602><U+0001F602> hey #Biden voters, this is what you like? #Vote #Trump2020 https://t.co/3DW36kvAXk"
4229,You spelled #Biden incorrectly! Remember the dark winter is Biden¡¯s words! https://t.co/2hSUWpUism
4230,A vote for #Biden is really a vote for #KamalaHarris she is the one running for #President remember that when you #vote #Election2020 #2020Elections #Halloween https://t.co/0Iy9f97YKG
4231,Is this the integrity that @DrBiden was talking about? #biden #Election2020 https://t.co/rR7Sh8FHEK
4232,"@SpeakerPelosi Madame speaker, is there a reason why you don¡¯t want the facts and truth into the Joe &amp; Hunter Biden crime family blockbuster corruption allegations...?? Or does that just not fit your narrative? Everyone sees right threw you <U+0001F440> #Biden #Bobulinski"
4233,"#RealAmericansForJoe

There is nothing American about a Trump supporter. They are as anti-American as you can get. 

#Biden 
#MAGA2020 
#VoteBlueToEndTheNightmare"
4234,@WWorld2019 Wish he would have said that in 2009 when my son Joey Holt died at the age of 7 from Swine flu on #BIDEN ¡®s watch. #TRUMP is doing much more than Biden ever did.
4235,@PamSiimon @JoeBiden @realDonaldTrump My son Joey Holt died at the age of 7 to H1N1 Swine Flu in 2009. Biden did nothing preventative then. Trump is doing all he can and he¡¯s doing a damn good job. #JOEBIDEN #BIDEN @realDonaldTrump  @RealCandaceO
4236,The way 2020 is going and the climate we are in the only thing left is for the purge horn to go off on election night #2020Elections #xrp #btc #Trump #Biden #Binance #cryptocurrency #crpto #cryptocurrencies #FoxNews #CNN #MSNBC #Purge #Decision2020 #XRPCommunity #BidenHarris2020
4237,"Hun-ter Bi-den's E-mail w/ James. Bulger, Chairman of Thornton-Group, Concerning China Issue And Energy Deal #MEGA #VOTE  #CCPVIRUS #THENEWFEDRALSTATOFCHINA #rnc2020 #GOP #STEVEKBANNON #FOX #Takedownccp #ccpvirus #hunterbiden #laptopfromhell #Biden #joebiden #TRUMP2020 #MAGA https://t.co/GnEqrBsTjJ"
4238,"Joe #Biden Misspoke on Cost of #FreePublicCollege : Campaign Staff

https://t.co/rsHJL1jtdA

Download our app to read more for free at https://t.co/GH7JqvaWqf"
4239,"Surveys: Trump reduced the gap between him and Biden

#Biden #Trump #USA

https://t.co/1chYE3S78F https://t.co/N3FiPNGwr6"
4240,Comedians Warn of Biden's Stupidity - You be the Judge https://t.co/rAOX01KVBu via @YouTube #Biden is like your old uncle who hasn't quite gotten the dosage right. #JoeBiden #Hunterbidenlaptop #China #ChinaJoeBiden
4241,Clay's FIVE Reasons Why He's Voting For #TRUMP https://t.co/msWD8domX0 via @YouTube I can think of a lot more reasons but this is a good start. #Biden is too weak. #JoeChina #Hunterbidenlaptop
4242,#Trump vs #Biden: Which Candidate is #RACIST? (comedian K-von helps you #VOTE!) https://t.co/ReJeZFaAGR via @YouTube #CmonMan #JoeChina has always sided with racists. #racism #HunterBidensLaptop #AmericaFirst
4243,Planning For Failure https://t.co/YLIyb2Hbcq via @YouTube #Science vs #superstition. #Masks #COVID #lockdown Viruses do what viruses do and there is no way to control them without a #vaccine. #biden #AmericaFirst
4244,"Chelsea Handler is a racist, loose woman. (LIBERAL) https://t.co/k83oVnqlBC via @YouTube 
#Biden 
#ChelseaHandler 
#ChelseaHandlerRacist"
4245,"Tha #Americans have at long last realized the importance of #voting . #Trump - #Biden #Election2020
of vital importance.
#BidenHarris2020 #TrumpIsCompromised #coronavirus 
#SriLanka https://t.co/5vsnhEOBe5"
4246,Wtf. New cases &amp; 700 deaths. #TrumpIsCompromised #Biden https://t.co/BGs50yf4eL
4247,"#BoycottFacebook NOW . It Blocked #Biden  Ads in favor of #Trump !! ""accusations of partisan bias and negligence"". https://t.co/N8uBP1cNg1"
4248,"SINGLE MEN: VOTE FOR #BIDEN 
He'll fix #COVID so you can get a date again.
MARRIED MEN: IF #TRUMP WINS
You may not get laid for the next four years."
4249,Saturday!  Football! Movies! John Mulaney on SNL and most of all #Biden and #Obama in Michigan!  #VoteBidenHarris2020   #VoteBlueDownBallot
4250,"@realDonaldTrump 
WE ARE WITH YOU, Mr.President.
#Trump #Biden #BidenCrimeFamiily https://t.co/I2zp3O9fvt"
4251,@EricTrump Gas prices won't help you win this #USElections2020 as there are other infinite factors where #trump_administration  has let down American people and there dreams #USPresidentialElections2020 #Trump #Biden
4252,"@realDonaldTrump @gcforcongress From France I see that if it's #Biden it will be war in the middle east and high terrorism in Europ, low US investment and bad covid end."
4253,"The choice is simple. You vote #Biden for President or #Trump for King. He¡¯s a mad king, a stupid king, but never underestimate the effective destructiveness of stupidity and madness. Trump is a magnet who draws everyone like him into his orbit.  https://t.co/5tgb7Wnxy7"
4254,@grandmagrit @AlanDonn @JoeBiden I chose hope! #Biden
4255,"@hoihoidoeidoei3 Okay, go &amp; tell everyone on Twitter to stop #trunalimunumaprzure because you have not been paying attention &amp; need clarification. One is for freedom #Trump &amp; the other is not #Biden"
4256,"Donald Trump is lying. People are talking about it. Everyone knows it. It's really quite amazing... It's time to put #AmericaFirst, not Trump. Vote #Biden. https://t.co/m00hlHHM1Z"
4257,But all he can do is talk about #Biden
4258,Rare Halloween 'Blue Moon' is a spooky treat for us ||#HappyHalloween #Halloween2020 #31NightsOfHalloween #Halloween #halloweencostume #BlueMoon #science #bachelorette #VOTE #Politics #Elections2020 #ElectionDay #spooky #Biden #Trump #BREAKING #horror <U+0001F31D>https://t.co/Ll25lKCKL1
4259,@nytimes It¡¯s clear now #Biden has enough votes of #Americans but it¡¯s not clear if he has gotten enough #electra
4260,"Here's what happened when NBC News tried to report on the alleged #Hunter #Biden emails. 
https://t.co/tz9g8dNntH https://t.co/etvJyU0fVO"
4261,"@dbongino Here's what happened when NBC News tried to report on the alleged #Hunter #Biden emails. 
https://t.co/tz9g8dNntH"
4262,"@nypost Here's what happened when NBC News tried to report on the alleged #Hunter #Biden emails. 
https://t.co/tz9g8dNntH"
4263,"@nypost Here's what happened when NBC News tried to report on the alleged #Hunter #Biden emails. 
https://t.co/tz9g8dNntH"
4264,"@nypost Here's what happened when NBC News tried to report on the alleged #Hunter #Biden emails. 
https://t.co/tz9g8dNntH"
4265,"@seanhannity Here's what happened when NBC News tried to report on the alleged #Hunter #Biden emails. 
https://t.co/tz9g8dNntH"
4266,#Halloween2020 in a nutshell. #BidenHarris2020 #Biden #BidenHarris2020ToSaveAmerica #Healthcare #horror #Halloween https://t.co/6aRPG5cbkr
4267,"Joe Rogan and Glenn Greenwald.  I have listened to some of it and it promises to be good.  I think this was a day before Greenwald resigned from The Intercept.
#cdnpoli #tcot #TOpoli #Trump #MSM #censorship #Biden #Snowden #Assange 
https://t.co/gm3B9hHHqv"
4268,"""Dreams of my Father"" #Biden edition <U+0001F649>

""JOE: Grandpop was a great driver. He loved speed.. But we were never, you know, motorheads. We knew fast cars. We knew how to siphon gas. But never hot-wired a car!

""HUNTER: Noooo.....

""PM: Never!!""

https://t.co/qHphMdVvGb https://t.co/gagCEchvDj"
4269,"Holy cow. Come on, man!  When was this?  And where are all their masks? <U+0001F914> #Biden #Iowa https://t.co/ANQhWFYbO4"
4270,@ResisterSis20 #IVotedBidenHarris and I proudly and enthusiastically took family and clients to drop off their ballots. They all voted #Biden
4271,This will be covered up if #Biden wins #BidenCrimeFamiIy https://t.co/XYRAfrWmUh
4272,China loves #biden https://t.co/auwhtsNxbO
4273,#Biden currently up 12%. Polls open in just over 67 hours. #vote #BidenHarris https://t.co/diMGtLy0zs
4274,"Do we dare to dream about #Florida? #Biden is up anywhere from 4 to 7% in the state in not one, but FOUR different polls this week. Given Florida¡¯s history of cheating, I¡¯ll always worry. #Vote #BidenHarris2020 https://t.co/5GVmbQEFUK"
4275,Best song about #Biden https://t.co/vlea8Y4IJY
4276,"@TacAirlifter @JoeBiden @BidenInsultBot #Biden played a key role in the AFFORDABLE CARE ACT which has helped millions of Americans get healthcare coverage. A BIG DEAL for Americans. <U+0001F1FA><U+0001F1F8>

Biden got Obama to support marriage equality which has made LIFE, LIBERTY &amp; the PURSUIT OF HAPPINESS a reality for millions. <U+0001F1FA><U+0001F1F8> 

And https://t.co/iq9IMY5BWI"
4277,"There is a viable chance that @realDonaldTrump will win this. There is a 100% chance  another 100,000 people will die by his Innaugaration Superspeader Event in January. If you're okay with that, by all means, vote for him and hope part of that 100,000 aren't your family. #Biden"
4278,My final election predictions! #Biden at 306 is my official prediction. Biden at 395 is his most likely best case scenario and #Trump at 306 is his most likely best case scenario. What do you think? Am I crazy? A genius? Both?! #USElections2020 @CNNPolitics https://t.co/n2URFDjecM
4279,US Election Special out on all Podcasting platforms. Sean O'Neill and Dan Gilmore discuss the most important US Election in a generation. #trump #uselection #biden #american #Usa #trump2020 https://t.co/CtIm7HP9vC
4280,Hi @MollyJongFast Check out this Irish Podcast on the US Election. I think it give a good overview of the silent Republican voter regarding #trump and #biden in #USElection2020 https://t.co/dgfycGPWpR
4281,"Saturday survey to help check the pulse of our economy.   

Are you currently:

1. Working
2. Unemployed
3. Under Employed
4. Multiple Side Hustles

@realDonaldTrump @JoeBiden  #Trump #Trump2020 #Biden #biden2020 #TrumpPence #BidenHarris #Unemployment #Jobs  #Election2020"
4282,Mob boss #Biden talking tough https://t.co/oYlYhJgDfS
4283,"#NFL Locks #BYU +30.5 #Kicks as a side hustle, and is #Biden really leading by double digits over #Trump? https://t.co/Ef1KvSW18y"
4284,"Hey where are the masks? While you spew hate on this guy and call him names?
#Biden https://t.co/DEoDISpW7k"
4285,Donald #Trump leading Joseph #Biden in four swing states: Poll - Washington Times https://t.co/Q0PeDO3Y9T
4286,"Most impressive thing he's ever said.
#Biden #BidenHarris https://t.co/yPTkSpRhfD"
4287,How easily they switch allegiances... #BidenCrimeFamilly #Trump2020 #FakeNewsMedia #Biden https://t.co/kM5YCqrjxQ
4288,@IvankaTrump You welcome!!! #trump #TrumpCrimeFamily #Biden #VoteBlueToEndTheNightmare https://t.co/nwSLlCUce5
4289,#Biden¡¯s car awaits him! https://t.co/RnTc9jlntC
4290,"#voterfraud is not real, but #VoterSupression IS! Here is more proof that Trump and his cronies are doing all they can to undermine the democratic process. #Election2020 #2020Election #maga #DumpTrump #biden #florida #election https://t.co/mGvw2PFhFZ"
4291,"Unfortunately, on most sites, the results of US election statistics are used to disappoint the public and in a perfectly coordinated manner #Biden how !!!

 They had exactly the same behavior in 2016 !!!

 If the place #Trump I was, after the election victory, I Say bye Joe! https://t.co/1zvTCKVPb9"
4292,THREAD : how is this acceptable @AnaKasparian @bretterlich @cenkuygur @JayarJackson  even the likes of @piersmorgan can¡¯t justify this. #Biden / #HarrisBiden2020 tour bus ambushed by armed #trump voters #tytlive https://t.co/9GmOvl0o69
4293,"3 days left until the #uselection - Join our campaign to Make America Love Again <U+2764><U+FE0F> https://t.co/UK0MnE4s5C

#MALA #biden #uspolitics #unitedstates #vote #usa #democrat https://t.co/p8SFLCfA0x"
4294,@JasonMillerinDC It¡¯s that #Biden disease
4295,"I keep seeing posts about when Biden is elected America can ¡°start the healing process¡± America doesn¡¯t need to heal, it needs to take a long hard look at itself. #maga #biden #aocforpresident #bernie #justice"
