id,text
2669,"One Trick ""Phony"", Joe ""Bullshit"" Biden, Has One Line... ""Trump Started The World Wide Pandemic""!!!! 
We Know It's Bullshit!
Trump Fast Tracked The Cure (HE TOOK IT!) And Vaccines!
Washing My Hands... Of Joe!
47 Year Corrupt Political Hack!
#China #ChinaJoe #COVID19 #COVID #Trump"
2670,"Under #Biden... Medicare and Social Security WILL GO BROKE. 
Read #Biden's Manifesto!
AMERICA, VOTE FOR TRUMP!!!
GOD BLESS TRUMP!!! 
#FloridaForBiden #FloridaForTrump #FloridaEarlyVoting #TexasForBiden #TexasTurnsBlue #texasblue #NorthCarolina #Medicare #SocialSecurity #Trump"
2671,"JOE BULLSHITS!!!
* FEAR OF COVID
* VIOLENCE FROM BAILED OUT ""PROTESTORS""
* GREED FROM CHINA CORRUPTION
Joe Is The Worst In Us!!!
#ArizonaforBiden #Michigan #PennsylvaniaForBiden #FloridaForBiden #OhioForBiden #Wisconsin #TexasForBiden #NewHampshire #NorthCarolinaForBiden #Trump https://t.co/jvhILFX9Ge"
2672,"Name One Social Program (Welfare, HealthCare, Education, Medicare, Social Security, etc) Where Joe Biden Emphasised Quality Instead Of Quantity?
Joe Buys Votes With Your Money!
Packing Programs With Illegals Will Take Them Broke!
STOP JOE - VOTE FOR TRUMP!
#FloridaForBiden #Trump"
2673,"Never Trust A Man That Wears Sunglasses During His Own Dark Cold Winter!
#Trump #BidenCrimeFamilly #HunterBidensLaptop https://t.co/DwYITucACd"
2674,"KEEP AMERICA OPEN!
VOTE FOR TRUMP!
#Trump #TexasLovesTrump #FloridaForBiden #MichiganForBiden #MichiganForBiden #PennsylvaniaForBiden #PennsylvaniaForBiden"
2675,"@MikeBloomberg @JoeBiden @KamalaHarris Unity isn't the feeling I get from those who speak for Democrats. #Election2020 #ElectionDay 

Since '16 they casually accuse lots of ppl of suddenly changing character &amp; turning into ____________ because they voted for #Trump instead of #Hillary. 

He's still the better choice."
2676,Trumps Campaign be like........... #Trump #MAGA2020 #MAGA #Election2020 #Vote2020 #vote #Biden https://t.co/dplh07Zi7x
2677,Republicans......I have a secret. You can vote for Joe Biden and no one will really know!! You can tell your friends otherwise and still be in good standing in your GOP club #GOP #Election2020 #VOTE #vote #BidenHarris2020 #BidenHarris #MAGA #MAGA2020 #Trump2020 #Trump
2678,"@wealth #BlameTheDemocrats

#Trump put a stop to travel from Covid infested Countries!

#Biden called him a xenophobe!

Your lock people down, they go to alternative sources to get what they need for example AMAZON!!

This is not rocket science you idiots"
2679,"@BorisJohnson Lack of leadership.

#Trump #BorisJohnson https://t.co/ABTRvwC9ea"
2680,"@MikeMens1 @TrumpWarRoom @JoeBiden Who signed the orders which ignored science and forced Nursing Homes to take covid patients, against CDC guidelines?  #Democrat Governors or #Trump?

Oh, ok.  

Democrats are ALWAYS blaming others for their own fckups becuz they keep fcking up. #Facts https://t.co/cprhhatcRv"
2681,"Has to be a @realDonaldTrump supporter, he knows his constituents  well!!  
#PromisesMadePromisesKept 
#Trump 
#VoteBlueToEndTheNightmare 
#VOTEBidenHarrisByALandslide https://t.co/RUnhRoXeSg"
2682,#QLDvotes Palaszczuk¡¯s big win in #Qld and Ardern¡¯s in NZ show voters back hardline #Covid response.  What does that mean for #Trump in #US?
2683,U.S Elections Poll Why Are You Voting If Trump Already Lost? Learn Why Your Vote is Worthless #Elections2020 #trump #BidenHarrisToSaveAmerica #stocks #educationmatters  https://t.co/aJkmMnkEJU
2684,"@briantylercohen I know somewhere I'd like to send #Trump.... 

It WOULDN""T be back to the #WhiteHouse, though... 
(hint: it rhymes with ADX Florence) 
(oh, wait... I just gave it away....) 
<U+0001F609> 

IT would be for a LOT more than 4 years though.... 

#Vote2020 #VoteBidenHarrisToSaveAmerica"
2685,"God?
Please damn #tRUMP"
2686,"In #Michigan today and I'm seeing a lot of signs for a #BidenHarrisToSaveAmerica win Tuesday.  More #biden than #Trump signs!! I have #hope!!!
Unfortunately, we are not able to attend the #ObamaBiden rally <U+0001F615>. https://t.co/qpwEnzlG1n"
2687,"Need to figure out your Halloween costume in a pinch? Easy. All you need is white hair spray, a plastic fly, and 230,000 body bags. No mask required. #pence #trump #biden #harris #Election2020 #Halloween2020"
2688,"I cannot evaluate the following article. But if correct, under @POTUS #Trump it was possible to buy into the #SCOTUS getting three own handpicked nominees into the Supreme Court with worldwide impact with less than 100Mio Dollars. @washingtonpost @nytimes
https://t.co/lpEK3rWSMW"
2689,"Every time these jackasses from the @realDonaldTrump #TrumpCrimeFamily #trump administration talks I get so mad that I give money to #Biden and 2-3 democratic senators. It happens 4-5 times a day. 

Literally donating 4-5x a day to beat the fukking shit out of trump! #Biden2020"
2690,The final votes in our country will be cast at the polls on Tuesday. One thing is clear - it doesnt matter if #Trump or #Biden wins - the American public loses. The only winners on Tuesday will be those who benefit from the bloated bureucracy we call federal government.
2691,"@60_wyatt @wcbuecker @therecount Absurd that anyone believes #Melania would be so enthusiastic about kissing #LiarInChief, when she can barely be made to hold hands with him most days...

Also, look at that woman preening for the camera. Even some of the #Trump fans have figured it out, like the bearded man! <U+0001F604>"
2692,"@ColdWarScience #Trump CLEARLY has a soft spot for #Melania's body double <U+0001F604><U+0001F604><U+0001F604>

#MelaniaDouble #MelaniaTrump #MelaniaBodyDouble"
2693,"Worry that her being a greedy #Narcissist is more evident when she's wearing a #mask...It *is*!

Of all #DonTheCon's #children, #Ivanka is most like him--proving, alongside her dysfunctional siblings--that the trash didn't fall far from the #Trump-ster fire <U+0001F644>

#Liar #IvankaTrump https://t.co/CTJqjrBO0j"
2694,"@MichaelCohen212 @AliAdair22 Absurd that anyone believes #Melania would be so enthusiastic about kissing #LiarInChief, when she can barely be made to hold hands with him most days...

Also, look at that woman preening for the camera. Even some of the #Trump fans have figured it out, like the bearded man! <U+0001F604>"
2695,"@nelsonpatthemeh @hemantmehta Don't make fun of #JackDorsey!

This is the new disguise he's using to avoid the inevitable death threats from #MAGAts and #DomesticTerrorists anytime #DictatorTrump has his feelings hurt by a banned tweet!

Just ask #LeslieStahl, #gretchenwhitmer, #Fauci and #JoeBiden <U+0001F620>

#Trump"
2696,"@Lindaqu46654244 @SenTomCotton Don't make fun of #JackDorsey!

This is the new disguise he's using to avoid the inevitable death threats from #MAGAts and #DomesticTerrorists anytime #DictatorTrump has his feelings hurt by a banned tweet!

Just ask #LeslieStahl, #gretchenwhitmer, #Fauci and #JoeBiden <U+0001F620>

#Trump"
2697,"@UROCKlive1 This is my nightmare <U+0001F644>

The continued howling of the lunatic fringe that is #Trump's core support group is likely to be #IdiotInChief's lasting legacy!

Can't cure stupid...

#MAGAt #MAGAts #TrumpsSheep #TrumpsZombieArmy #morons #idiots #MoronInChief #IdiotInChief  #MAGATrash"
2698,"This is my nightmare <U+0001F644>

The continued howling of the lunatic fringe that is #Trump's core support group is likely to be #IdiotInChief's lasting legacy!

Can't cure stupid...

#MAGAt #MAGAts #TrumpsSheep #TrumpsZombieArmy #morons #idiots #MoronInChief #IdiotInChief  #MAGATrash https://t.co/rH0wMUMagC"
2699,"You just KNOW #Trump's heading out the door when #Putin abandons the sunk costs invested, and cuts the strings of #PutinsPuppet <U+0001F914>

I'm no Putin fan, but he's about 300 IQ points above #LoserInChief! https://t.co/TI96V8g89W"
2700,"@TravelingUS @FLOTUS @OliviaTroye @Scaramucci @MichaelCohen212 Absurd that anyone believes #Melania would be so enthusiastic about kissing #Trump, when she can barely be made to hold hands with him most days...

Also, look at that woman preening for the camera. Even some of the ppl in the background have figured it out, like the bearded man!"
2701,"@MysterySolvent Worry that her being a greedy #Narcissist is more evident when she's wearing a #mask...It *is*!

Of all #DonTheCon's #children, #Ivanka is most like him--proving, alongside her dysfunctional siblings--that the trash didn't fall far from the #Trump-ster fire <U+0001F644>

#Liar #IvankaTrump"
2702,"@ParkerMolloy Don't make fun of #JackDorsey!

This is the new disguise he's using to avoid the inevitable death threats from #MAGAts and #DomesticTerrorists anytime #DictatorTrump has his feelings hurt by a banned tweet!

Just ask #LeslieStahl, #gretchenwhitmer, #Fauci and #JoeBiden <U+0001F620>

#Trump"
2703,"@EdRook7 @pulmyears Absurd that anyone believes #Melania would be so enthusiastic about kissing #LiarInChief, when she can barely be made to hold hands with him most days...

Also, look at that woman preening for the camera. Even some of the #Trump fans have figured it out, like the bearded man! <U+0001F604>"
2704,"Gawd I love #trump! Never been more proud to watch fellow patriots follow the Biden bus, turn out to vote in NUMBERS and like @realDonaldTrump said we keep WINNING!! I love this country and LOVE this @potus !!! #TrumpLandslideVictory2020 #BestPresidentEver45 #4MoreYears #KAG2020"
2705,An armed pickup truck convoy of #Trump supporters try to force Joe Biden's bus off the highway in Texas yesterday. (Watch 16 second mark of video as they swipe a Biden staff car). NO CHARGES by Texas police! #wtf #USElections2020 #uspoli #cdnpoli https://t.co/t564c9NJgD
2706,Fake Melania likes Trump more then real Melania #fakemelania #MelaniaDouble #trump https://t.co/2isuOjLfug
2707,#CNN Enters TOTAL PANIC MODE As The Realize 4 MORE YEARS Of #Trump Is INEV... https://t.co/S5Dup9rj0x via @YouTube
2708,"I¡¯m eager to take the vaccine! Hopefully one is developed ASAP by #trump
Biden will take years. https://t.co/8a6QWrsTKG"
2709,"My old building¡¯s need to hire armed guards highlights the horrors of just how far we¡¯ve fallen

https://t.co/Dl97iHWGlQ #trump #vote #BidenHarris #VoteThemAllOut #VoteBlueToEndTheNightmare @KamalaHarris @JoeBiden"
2710,"Who lies?!
#Election2020 
#Biden 
#Trump
@JoeBiden 
@realDonaldTrump 
watch this video: https://t.co/UHykCSwAdG"
2711,"Who is the winner of the US presidential election?
#Trump 
#Biden 
#Election2020 
@realDonaldTrump 
@JoeBiden https://t.co/CoaXtwx9ox"
2712,"Will #Trump win or lose in presidential election?
#Memes 
#Election2020 
@realDonaldTrump https://t.co/87mu2LJjVu"
2713,Can the #Trump <U+2066>@GOP<U+2069> get any ¡°swampier¡±? Billionaire casino boss Adelson splashes the cash in bid to help the flailing #TrumpCampaign <U+2066>@SenThomTillis<U+2069> <U+2066>@SenatorBurr<U+2069> <U+2066>@RepTedBudd<U+2069> <U+2066>@virginiafoxx<U+2069> <U+2066>@LtGovDanForest<U+2069>  https://t.co/mVSB9AqcQd
2714,"Despite the nearly 50+ solicitations I have received daily from the #Trump Family + #WhiteHouse staff, there has been no attempt to reach out to understand my priorities for the Country, the @GOP nor the #WhiteHouse.  It feels like their only interest is for lining their wallets!"
2715,"#SLAVE mindset is essentially what @chelseahandler used on @50cent after he said he didn't want to vote for #JoeBiden for tax reasons.  Moreover, #Trump has done more (record unemployment, new small biz, prison reform, black college $, etc.) for #black #Americans vs any President"
2716,No cops as #Trump people try to run #Biden bus off the #Texas highway! @FBI anyone? https://t.co/vUGmpvqqZq
2717,"#ElectionDay is 3 Days Away.<U+0001F631>

Laugh your fears away with a new @PolitiqT clip featuring fun non-partisan topics like: #Iran, #Trump, #FBI, #ProudBoys, #ChickenNuggets, #IceFishing, #OpioidCrisis, #FlockOfSeagulls, #Alaska and more. #Halloween2020 #Election2020 https://t.co/jYqxobskyF"
2718,"Barack #Obama blasted President Donald #Trump as #egotistical and #incompetent during a campaign event in Flint, Michigan. The former president spoke Saturday at a drive-in #rally at his first joint campaign event with Joe #Biden.  https://t.co/iiGpvYcwUD"
2719,"Americans Surge to Polls: ¡®I¡¯m Going to Vote Like My Life Depends on It¡¯ https://t.co/4CkA6XZflH If this is a real sentiment and not #FAKENEWS, this voter will vote for #Trump."
2720,"The #Trafalgar will be the polling hero of 2020 -- or laughed out of the game. He consistently shows #Trump closer to #Biden or ahead where no one else is, except, to an extent and not surprisingly, #Rasmussen. The two polltakers skew the battleground states toward neck-and neck."
2721,@realDonaldTrump This is double standard message. #trump must go
2722,"Donald Trump's Closing Message to Americans: Ignore COVID-19 https://t.co/X0EUC5a1ug via @Yahoo 

#TrumpCovid<U+0001F608>message to 230,000+ family members who's loved ones died from #COVID19<U+0001F622> as well as 9.1M+ more now infected!<U+0001F92F>#VOTE #VoteEarly for @JoeBiden<U+0001F985>so #Trump<U+0001FAB3> goes away!<U+0001F5F3><U+FE0F><U+0001F30A>"
2723,"Eighteen #Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed #COVID19 cases and ""likely led to more than 700 deaths,"" researchers at Stanford University concluded in a<U+00A0>study published Friday. #Politics #2020Election https://t.co/yDaZFD6tgb"
2724,"Appearing on MSNBC on Saturday morning with host Ali Velshi, New York Attorney General #LetitiaJames said her office is proceeding with investigations into Donald #Trump and his family whether he wins re-election or not.  #Politics #NY     
https://t.co/D6SfHckNQ7"
2725,"#Obama in #Michigan: #Trump cares about his ego, Biden cares about 'keeping your family safe' #Politics #Democrats #BidenHarris2020  https://t.co/PebEPjFFAP"
2726,A white woman who supports President<U+00A0>Donald #Trump<U+00A0>told a Black woman who supports<U+00A0>Joe Biden<U+00A0>that she¡¯s ¡°white and proud of it!¡± in a jaw-dropping focus group segment on #MSNBC. #Politics #Trumpsupporters #Racism #2020Election https://t.co/LiCov8lrLl
2727,A white woman who supports President<U+00A0>Donald #Trump<U+00A0>told a Black woman who supports<U+00A0>Joe Biden<U+00A0>that she¡¯s ¡°white and proud of it!¡± in a jaw-dropping focus group segment on #MSNBC. #Politics #Trumpsupporters #Racism #2020Election https://t.co/kARarh2UGh
2728,"Appearing on MSNBC on Saturday morning with host Ali Velshi, New York Attorney General #LetitiaJames said her office is proceeding with investigations into Donald #Trump and his family whether he wins re-election or not.  #Politics #NY     
https://t.co/KDzMpqdnXc"
2729,"#Obama in #Michigan: #Trump cares about his ego, Biden cares about 'keeping your family safe' #Politics #Democrats #BidenHarris2020  https://t.co/8dxM93aSbj"
2730,"Eighteen #Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed #COVID19 cases and ""likely led to more than 700 deaths,"" researchers at Stanford University concluded in a<U+00A0>study published Friday. #Politics #2020Election https://t.co/lXokwPm663"
